rank,district,loss_year,lat,lon,area_km2,in_protected,risk_tier,projected_loss_pct
3437,Jhenaidah,2021,23.39051,89.11575,0.515,False,High,15.44
3438,Gopalganj,2021,23.27597,89.92173,0.515,False,Low,-0.76
3439,Noakhali,2021,23.08508,91.00919,0.515,False,High,17.85
3440,Comilla,2021,23.10454,91.10102,0.515,False,High,10.87
3441,Comilla,2021,23.11303,91.11026,0.515,False,High,10.87
3442,Faridpur,2021,23.36231,89.94594,0.515,False,High,8.19
3443,Faridpur,2021,23.48333,89.62454,0.515,False,High,8.19
3444,Comilla,2021,23.27223,91.24076,0.514,False,High,10.87
3445,Faridpur,2021,23.50854,89.8848,0.514,False,High,8.19
3446,Jhenaidah,2021,23.65152,89.28243,0.514,False,High,15.44
3447,Kushtia,2021,23.84491,89.14843,0.514,False,High,18.8
3448,Comilla,2021,23.48059,91.115,0.514,False,High,10.87
3449,Comilla,2021,23.49506,91.03065,0.514,False,High,10.87
3450,Kushtia,2021,23.84665,89.31462,0.514,False,High,18.8
3451,Kushtia,2021,23.95994,88.94082,0.513,False,High,18.8
3452,Dhaka,2021,23.67148,90.3135,0.513,False,Low,-5.31
3453,Rajshahi,2021,24.41584,88.61943,0.512,False,Low,-20.24
3454,Gazipur,2021,24.22769,90.31175,0.511,False,Medium,1.1
3455,Rajshahi,2021,24.63193,88.8213,0.511,False,Low,-20.24
3456,Tangail,2021,24.43106,90.08817,0.511,False,High,8.96
3457,Tangail,2021,24.48296,90.16403,0.51,False,High,8.96
3458,Kishoreganj,2021,24.48471,90.58549,0.51,False,High,12.02
3459,Tangail,2021,24.64091,89.92847,0.51,False,High,8.96
3460,Tangail,2021,24.63817,89.9936,0.51,False,High,8.96
3461,Tangail,2021,24.6454,90.046,0.51,False,High,8.96
3462,Mymensingh,2021,24.6726,90.19797,0.51,False,Low,-5.83
3463,Mymensingh,2021,24.67111,90.66185,0.509,False,Low,-5.83
3464,Tangail,2021,24.77766,90.07095,0.509,False,High,8.96
3465,Mymensingh,2021,24.73648,90.35218,0.509,False,Low,-5.83
3466,Maulvibazar,2021,24.55258,92.04525,0.509,False,Medium,1.33
3467,Mymensingh,2021,24.78489,90.41206,0.509,False,Low,-5.83
3468,Habiganj,2021,24.66836,91.64675,0.509,False,Low,-1.01
3469,Sylhet,2021,24.68109,91.90776,0.509,False,High,13.59
3470,Bogra,2021,25.09905,89.33259,0.509,False,High,39.64
3471,Sherpur,2021,25.09157,89.93022,0.508,False,High,31.78
3472,Sherpur,2021,25.09107,90.03926,0.508,False,High,31.78
3473,Sylhet,2021,24.99225,92.11886,0.507,False,High,13.59
3474,Rangpur,2021,25.68096,89.3256,0.506,False,High,75.35
3475,Rangpur,2021,25.68146,89.33558,0.506,False,High,75.35
3476,Rangpur,2021,25.67198,89.4596,0.506,False,High,75.35
3477,Rangpur,2021,25.6892,89.42941,0.506,False,High,75.35
3478,Dinajpur,2021,25.8766,88.69728,0.506,False,High,39.31
3479,Rangpur,2021,25.81047,89.37601,0.506,False,High,75.35
3480,Kurigram,2021,25.78627,89.51749,0.505,False,High,35.15
3481,Kurigram,2021,25.78078,89.57863,0.505,False,High,35.15
3482,Kurigram,2021,25.82394,89.47532,0.505,False,High,35.15
3483,Nilphamari,2021,25.93449,89.0863,0.505,False,High,14.39
3484,Nilphamari,2021,25.95295,89.03165,0.505,False,High,14.39
3485,Nilphamari,2021,25.97341,89.06983,0.505,False,High,14.39
3486,Lalmonirhat,2021,25.95495,89.26372,0.505,False,High,33.32
3487,Lalmonirhat,2021,26.01758,89.28443,0.505,False,High,33.32
3488,Nilphamari,2021,26.12388,88.92685,0.505,False,High,14.39
3489,Lalmonirhat,2021,26.1164,89.15817,0.504,False,High,33.32
3490,Lalmonirhat,2021,26.15857,89.14694,0.504,False,High,33.32
3491,Kurigram,2021,26.14859,89.61182,0.504,False,High,35.15
3492,Patuakhali,2021,22.16425,90.42329,0.461,False,High,12.98
3493,Barguna,2021,22.18446,90.36546,0.461,False,High,63.87
3494,Bhola,2021,22.19765,90.66584,0.461,False,Low,-6.7
3495,Patuakhali,2021,22.2844,90.24363,0.461,False,High,12.98
3496,Patuakhali,2021,22.24397,90.54962,0.461,False,High,12.98
3497,Patuakhali,2021,22.41269,90.25598,0.461,False,High,12.98
3498,Satkhira,2021,22.78857,89.01855,0.46,False,High,10.7
3499,Noakhali,2021,22.53312,91.0858,0.46,False,High,17.85
3500,Noakhali,2021,22.53171,91.09394,0.46,False,High,17.85
3501,Khulna,2021,22.829,89.58056,0.46,False,High,22.68
3502,Khulna,2021,22.93511,89.49606,0.459,False,High,22.68
3503,Khulna,2021,22.93343,89.62744,0.459,False,High,22.68
3504,Barisal,2021,22.77257,90.40842,0.459,False,High,9.66
3505,Barisal,2021,22.79447,90.30342,0.459,False,High,9.66
3506,Khulna,2021,22.98761,89.45564,0.459,False,High,22.68
3507,Barisal,2021,22.7824,90.41543,0.459,False,High,9.66
3508,Khulna,2021,22.95532,89.61593,0.459,False,High,22.68
3509,Jessore,2021,23.12993,89.05561,0.459,False,High,7.75
3510,Barisal,2021,22.91911,90.2456,0.459,False,High,9.66
3511,Jessore,2021,23.24503,88.96185,0.459,False,High,7.75
3512,Noakhali,2021,22.79531,91.2416,0.459,False,High,17.85
3513,Narail,2021,23.16109,89.47052,0.459,False,Low,-8.78
3514,Narail,2021,23.18524,89.50168,0.459,False,Low,-8.78
3515,Jhenaidah,2021,23.29753,89.17239,0.458,False,High,15.44
3516,Jhenaidah,2021,23.30988,89.19794,0.458,False,High,15.44
3517,Magura,2021,23.26665,89.44048,0.458,False,High,12.28
3518,Noakhali,2021,22.95224,91.12707,0.458,False,High,17.85
3519,Narail,2021,23.25963,89.55586,0.458,False,Low,-8.78
3520,Faridpur,2021,23.35395,89.68106,0.458,False,High,8.19
3521,Jhenaidah,2021,23.49347,89.22236,0.458,False,High,15.44
3522,Faridpur,2021,23.35929,89.83237,0.458,False,High,8.19
3523,Faridpur,2021,23.41318,89.77258,0.458,False,High,8.19
3524,Chandpur,2021,23.25373,90.66949,0.458,False,High,15.78
3525,Faridpur,2021,23.45192,89.83686,0.457,False,High,8.19
3526,Comilla,2021,23.27563,91.01225,0.457,False,High,10.87
3527,Faridpur,2021,23.56927,89.80991,0.457,False,High,8.19
3528,Jhenaidah,2021,23.71665,89.32173,0.457,False,High,15.44
3529,Meherpur,2021,23.88564,88.80717,0.457,False,Low,-27.64
3530,Comilla,2021,23.49151,90.72479,0.457,False,High,10.87
3531,Munshiganj,2021,23.52463,90.56169,0.457,False,High,11.83
3532,Comilla,2021,23.49263,91.01759,0.457,False,High,10.87
3533,Narayanganj,2021,23.58527,90.53895,0.456,False,High,31.57
3534,Comilla,2021,23.54512,90.81097,0.456,False,High,10.87
3535,Narayanganj,2021,23.60239,90.5572,0.456,False,High,31.57
3536,Munshiganj,2021,23.65405,90.28012,0.456,False,High,11.83
3537,Dhaka,2021,23.72507,90.31072,0.456,False,Low,-5.31
3538,Pabna,2021,23.92494,89.4228,0.456,False,High,13.38
3539,Manikganj,2021,23.86234,89.99491,0.456,False,High,10.22
3540,Dhaka,2021,23.82866,90.20096,0.456,False,Low,-5.31
3541,Pabna,2021,24.03976,89.48764,0.456,False,High,13.38
3542,Tangail,2021,24.00888,89.90115,0.455,False,High,8.96
3543,Gazipur,2021,24.00018,90.29304,0.455,False,Medium,1.1
3544,Gazipur,2021,24.04706,90.30764,0.455,False,Medium,1.1
3545,Narsingdi,2021,24.13577,90.69981,0.455,False,Low,-4.09
3546,Gazipur,2021,24.32076,90.42666,0.454,False,Medium,1.1
3547,Tangail,2021,24.41031,89.95617,0.454,False,High,8.96
3548,Sirajganj,2021,24.56724,89.65074,0.454,False,High,48.62
3549,Tangail,2021,24.49004,90.15773,0.454,False,High,8.96
3550,Naogaon,2021,24.76908,88.93013,0.454,False,High,22.41
3551,Tangail,2021,24.54422,90.03028,0.453,False,High,8.96
3552,Kishoreganj,2021,24.46899,90.60352,0.453,False,High,12.02
3553,Tangail,2021,24.62226,89.8349,0.453,False,High,8.96
3554,Mymensingh,2021,24.51502,90.46035,0.453,False,Low,-5.83
3555,Bogra,2021,24.73567,89.37956,0.453,False,High,39.64
3556,Mymensingh,2021,24.50071,90.66275,0.453,False,Low,-5.83
3557,Mymensingh,2021,24.51166,90.60015,0.453,False,Low,-5.83
3558,Mymensingh,2021,24.53103,90.5252,0.453,False,Low,-5.83
3559,Mymensingh,2021,24.60514,90.22033,0.453,False,Low,-5.83
3560,Mymensingh,2021,24.58043,90.54597,0.453,False,Low,-5.83
3561,Mymensingh,2021,24.597,90.58162,0.453,False,Low,-5.83
3562,Bogra,2021,24.8721,89.42953,0.453,False,High,39.64
3563,Mymensingh,2021,24.63574,90.69588,0.453,False,Low,-5.83
3564,Mymensingh,2021,24.77189,90.34525,0.452,False,Low,-5.83
3565,Sylhet,2021,24.66409,91.67448,0.452,False,High,13.59
3566,Bogra,2021,25.04222,89.31724,0.452,False,High,39.64
3567,Sylhet,2021,24.70311,91.79322,0.452,False,High,13.59
3568,Mymensingh,2021,24.89653,90.28405,0.452,False,Low,-5.83
3569,Netrakona,2021,24.86958,90.61447,0.452,False,High,50.49
3570,Sunamganj,2021,24.76038,91.58212,0.452,False,High,31.03
3571,Sherpur,2021,24.9625,90.15183,0.452,False,High,31.78
3572,Sylhet,2021,24.78592,91.79154,0.452,False,High,13.59
3573,Sylhet,2021,24.78003,92.0004,0.452,False,High,13.59
3574,Sunamganj,2021,24.81568,91.58409,0.452,False,High,31.03
3575,Mymensingh,2021,24.96811,90.42835,0.452,False,Low,-5.83
3576,Netrakona,2021,24.9698,90.81238,0.451,False,High,50.49
3577,Jamalpur,2021,25.159,89.83349,0.451,False,High,16.99
3578,Sylhet,2021,24.89569,92.11437,0.451,False,High,13.59
3579,Sherpur,2021,25.13711,90.25205,0.451,False,High,31.78
3580,Dinajpur,2021,25.60648,88.5402,0.451,False,High,39.31
3581,Dinajpur,2021,25.56998,89.08144,0.45,False,High,39.31
3582,Thakurgaon,2021,25.82376,88.21821,0.45,False,High,14.28
3583,Rangpur,2021,25.60255,89.23499,0.45,False,High,75.35
3584,Rangpur,2021,25.65336,89.37676,0.45,False,High,75.35
3585,Rangpur,2021,25.74038,89.28861,0.45,False,High,75.35
3586,Thakurgaon,2021,25.96636,88.45374,0.45,False,High,14.28
3587,Dinajpur,2021,25.91359,88.69376,0.45,False,High,39.31
3588,Thakurgaon,2021,26.04637,88.24207,0.45,False,High,14.28
3589,Rangpur,2021,25.81618,89.3223,0.449,False,High,75.35
3590,Nilphamari,2021,25.92398,88.98655,0.449,False,High,14.39
3591,Nilphamari,2021,25.91808,89.04691,0.449,False,High,14.39
3592,Kurigram,2021,25.81702,89.6339,0.449,False,High,35.15
3593,Lalmonirhat,2021,25.95008,89.35935,0.449,False,High,33.32
3594,Kurigram,2021,25.9804,89.63362,0.449,False,High,35.15
3595,Lalmonirhat,2021,26.16231,89.1547,0.448,False,High,33.32
3596,Kurigram,2021,26.09774,89.67124,0.448,False,High,35.15
3597,Panchagarh,2021,26.53034,88.37991,0.448,False,High,16.31
3598,Barguna,2021,22.12085,90.12974,0.404,False,High,63.87
3599,Satkhira,2021,22.49975,89.01903,0.404,False,High,10.7
3600,Patuakhali,2021,22.1693,90.37164,0.404,False,High,12.98
3601,Patuakhali,2021,22.25849,90.18332,0.403,False,High,12.98
3602,Patuakhali,2021,22.3111,90.16663,0.403,False,High,12.98
3603,Pirojpur,2021,22.40607,89.97638,0.403,False,High,9.18
3604,Patuakhali,2021,22.3881,90.23336,0.403,False,High,12.98
3605,Patuakhali,2021,22.39933,90.25165,0.403,False,High,12.98
3606,Noakhali,2021,22.2649,91.08965,0.403,False,High,17.85
3607,Bandarban,2021,22.21903,92.1702,0.403,False,Medium,1.48
3608,Patuakhali,2021,22.43911,90.55419,0.403,False,High,12.98
3609,Khulna,2021,22.8209,89.44156,0.402,False,High,22.68
3610,Jessore,2021,22.95853,88.98118,0.402,False,High,7.75
3611,Chittagong,2021,22.442,92.06817,0.402,False,Low,-1.19
3612,Jessore,2021,22.93383,89.31452,0.402,False,High,7.75
3613,Khulna,2021,22.90046,89.45215,0.402,False,High,22.68
3614,Khulna,2021,22.90848,89.4252,0.402,False,High,22.68
3615,Lakshmipur,2021,22.59985,90.98474,0.402,False,Low,-1.16
3616,Khulna,2021,22.87191,89.6501,0.402,False,High,22.68
3617,Khulna,2021,22.8748,89.63983,0.402,False,High,22.68
3618,Bagerhat,2021,22.82924,89.93467,0.402,False,High,11.87
3619,Khulna,2021,22.90752,89.67641,0.402,False,High,22.68
3620,Bagerhat,2021,22.89308,89.75822,0.402,False,High,11.87
3621,Jessore,2021,23.06312,89.10052,0.402,False,High,7.75
3622,Barisal,2021,22.78785,90.27218,0.402,False,High,9.66
3623,Jessore,2021,23.01724,89.39504,0.402,False,High,7.75
3624,Bagerhat,2021,22.93575,89.76175,0.402,False,High,11.87
3625,Jessore,2021,23.109,89.09411,0.402,False,High,7.75
3626,Barisal,2021,22.88795,90.05434,0.402,False,High,9.66
3627,Gopalganj,2021,22.92773,89.94526,0.402,False,Low,-0.76
3628,Barisal,2021,22.89437,90.12749,0.402,False,High,9.66
3629,Barisal,2021,22.82154,90.57216,0.402,False,High,9.66
3630,Jessore,2021,23.18054,89.03668,0.402,False,High,7.75
3631,Gopalganj,2021,22.98773,89.88655,0.402,False,Low,-0.76
3632,Gopalganj,2021,22.99511,89.94237,0.402,False,Low,-0.76
3633,Barisal,2021,22.92773,90.26096,0.402,False,High,9.66
3634,Gopalganj,2021,23.06376,89.77554,0.401,False,Low,-0.76
3635,Barisal,2021,22.97137,90.26096,0.401,False,High,9.66
3636,Barisal,2021,22.96687,90.30202,0.401,False,High,9.66
3637,Jessore,2021,23.25851,89.09988,0.401,False,High,7.75
3638,Madaripur,2021,22.98452,90.26416,0.401,False,High,3.68
3639,Gopalganj,2021,23.09328,89.80249,0.401,False,Low,-0.76
3640,Gopalganj,2021,23.11381,89.81116,0.401,False,Low,-0.76
3641,Jessore,2021,23.25947,89.31644,0.401,False,High,7.75
3642,Gopalganj,2021,23.14397,89.86602,0.401,False,Low,-0.76
3643,Feni,2021,22.93255,91.29626,0.401,False,Low,-4.77
3644,Madaripur,2021,23.1414,90.05306,0.401,False,High,3.68
3645,Magura,2021,23.39454,89.33088,0.401,False,High,12.28
3646,Gopalganj,2021,23.2646,89.89008,0.401,False,Low,-0.76
3647,Faridpur,2021,23.32075,89.72774,0.401,False,High,8.19
3648,Chuadanga,2021,23.58543,88.72323,0.401,False,Low,-14.74
3649,Magura,2021,23.43079,89.30008,0.401,False,High,12.28
3650,Gopalganj,2021,23.27583,89.98472,0.401,False,Low,-0.76
3651,Noakhali,2021,23.10162,91.00784,0.401,False,High,17.85
3652,Faridpur,2021,23.35347,89.72325,0.401,False,High,8.19
3653,Faridpur,2021,23.40737,89.68603,0.4,False,High,8.19
3654,Shariatpur,2021,23.24824,90.5667,0.4,False,High,11.14
3655,Madaripur,2021,23.31625,90.18492,0.4,False,High,3.68
3656,Chandpur,2021,23.24086,90.66905,0.4,False,High,15.78
3657,Faridpur,2021,23.37336,89.98793,0.4,False,High,8.19
3658,Shariatpur,2021,23.37015,90.25358,0.4,False,High,11.14
3659,Faridpur,2021,23.4417,89.91607,0.4,False,High,8.19
3660,Faridpur,2021,23.49335,89.70336,0.4,False,High,8.19
3661,Chuadanga,2021,23.72659,88.89584,0.4,False,Low,-14.74
3662,Faridpur,2021,23.50265,89.84805,0.4,False,High,8.19
3663,Faridpur,2021,23.54436,89.74186,0.4,False,High,8.19
3664,Faridpur,2021,23.56105,89.68154,0.4,False,High,8.19
3665,Jhenaidah,2021,23.70349,89.25003,0.4,False,High,15.44
3666,Rajbari,2021,23.66403,89.45343,0.4,False,High,4.82
3667,Munshiganj,2021,23.47057,90.45891,0.4,False,High,11.83
3668,Jhenaidah,2021,23.72852,89.30489,0.4,False,High,15.44
3669,Meherpur,2021,23.9008,88.8105,0.4,False,Low,-27.64
3670,Munshiganj,2021,23.53217,90.41014,0.4,False,High,11.83
3671,Rajbari,2021,23.72916,89.47268,0.4,False,High,4.82
3672,Meherpur,2021,23.90978,88.84354,0.4,False,Low,-27.64
3673,Munshiganj,2021,23.54693,90.47495,0.4,False,High,11.83
3674,Kushtia,2021,23.84851,89.10405,0.4,False,High,18.8
3675,Faridpur,2021,23.68103,89.81116,0.4,False,High,8.19
3676,Munshiganj,2021,23.55527,90.54585,0.4,False,High,11.83
3677,Comilla,2021,23.52383,90.76658,0.4,False,High,10.87
3678,Comilla,2021,23.48308,91.09061,0.399,False,High,10.87
3679,Rajbari,2021,23.71633,89.77875,0.399,False,High,4.82
3680,Comilla,2021,23.53634,90.75631,0.399,False,High,10.87
3681,Munshiganj,2021,23.61976,90.37196,0.399,False,High,11.83
3682,Comilla,2021,23.55623,90.79289,0.399,False,High,10.87
3683,Kushtia,2021,24.00732,88.73735,0.399,False,High,18.8
3684,Dhaka,2021,23.67077,90.33731,0.399,False,Low,-5.31
3685,Narayanganj,2021,23.63451,90.55066,0.399,False,High,31.57
3686,Narayanganj,2021,23.63708,90.56799,0.399,False,High,31.57
3687,Narayanganj,2021,23.64221,90.55483,0.399,False,High,31.57
3688,Kushtia,2021,23.99095,89.02417,0.399,False,High,18.8
3689,Kushtia,2021,24.00603,88.96706,0.399,False,High,18.8
3690,Comilla,2021,23.57805,91.16184,0.399,False,High,10.87
3691,Kushtia,2021,24.03298,89.0123,0.399,False,High,18.8
3692,Manikganj,2021,23.80455,89.99884,0.399,False,High,10.22
3693,Pabna,2021,23.9701,89.379,0.399,False,High,13.38
3694,Dhaka,2021,23.84466,90.14065,0.399,False,Low,-5.31
3695,Manikganj,2021,23.91684,90.00879,0.399,False,High,10.22
3696,Manikganj,2021,23.9146,90.04825,0.399,False,High,10.22
3697,Natore,2021,24.1719,89.00428,0.399,False,High,9.57
3698,Natore,2021,24.18409,88.97476,0.399,False,High,9.57
3699,Manikganj,2021,23.98518,89.98151,0.399,False,High,10.22
3700,Narayanganj,2021,23.88476,90.57601,0.399,False,High,31.57
3701,Pabna,2021,24.15265,89.29847,0.398,False,High,13.38
3702,Rajshahi,2021,24.31435,88.74088,0.398,False,Low,-20.24
3703,Rajshahi,2021,24.30986,88.78066,0.398,False,Low,-20.24
3704,Natore,2021,24.28515,88.90578,0.398,False,High,9.57
3705,Natore,2021,24.23029,89.13164,0.398,False,High,9.57
3706,Natore,2021,24.34194,88.85413,0.398,False,High,9.57
3707,Gazipur,2021,24.02721,90.3957,0.398,False,Medium,1.1
3708,Gazipur,2021,24.08784,90.31293,0.398,False,Medium,1.1
3709,Rajshahi,2021,24.43498,88.84418,0.398,False,Low,-20.24
3710,Gazipur,2021,24.1565,90.53462,0.398,False,Medium,1.1
3711,Sirajganj,2021,24.3599,89.57278,0.398,False,High,48.62
3712,Gazipur,2021,24.22259,90.27668,0.398,False,Medium,1.1
3713,Gazipur,2021,24.2104,90.38191,0.398,False,Medium,1.1
3714,Habiganj,2021,24.0718,91.37422,0.398,False,Low,-1.01
3715,Habiganj,2021,24.10196,91.30428,0.398,False,Low,-1.01
3716,Narsingdi,2021,24.2027,90.78807,0.397,False,Low,-4.09
3717,Rajshahi,2021,24.61657,88.82461,0.397,False,Low,-20.24
3718,Mymensingh,2021,24.2951,90.26866,0.397,False,Low,-5.83
3719,Gazipur,2021,24.30248,90.4111,0.397,False,Medium,1.1
3720,Tangail,2021,24.41348,90.17369,0.397,False,High,8.96
3721,Tangail,2021,24.43049,90.18139,0.397,False,High,8.96
3722,Bogra,2021,24.57518,89.49931,0.397,False,High,39.64
3723,Sirajganj,2021,24.54406,89.64561,0.397,False,High,48.62
3724,Bogra,2021,24.67014,89.4637,0.397,False,High,39.64
3725,Kishoreganj,2021,24.45038,90.63632,0.397,False,High,12.02
3726,Mymensingh,2021,24.49433,90.45313,0.397,False,Low,-5.83
3727,Kishoreganj,2021,24.47989,90.636,0.397,False,High,12.02
3728,Mymensingh,2021,24.50716,90.5096,0.397,False,Low,-5.83
3729,Mymensingh,2021,24.57999,90.28823,0.397,False,Low,-5.83
3730,Mymensingh,2021,24.55946,90.59526,0.396,False,Low,-5.83
3731,Bogra,2021,24.81291,89.44702,0.396,False,High,39.64
3732,Mymensingh,2021,24.60277,90.68862,0.396,False,Low,-5.83
3733,Mymensingh,2021,24.66661,90.37613,0.396,False,Low,-5.83
3734,Mymensingh,2021,24.69838,90.21925,0.396,False,Low,-5.83
3735,Tangail,2021,24.76575,90.0229,0.396,False,High,8.96
3736,Mymensingh,2021,24.72148,90.34886,0.396,False,Low,-5.83
3737,Netrakona,2021,24.66533,90.74412,0.396,False,High,50.49
3738,Mymensingh,2021,24.73527,90.36972,0.396,False,Low,-5.83
3739,Netrakona,2021,24.66854,90.84807,0.396,False,High,50.49
3740,Mymensingh,2021,24.78468,90.16792,0.396,False,Low,-5.83
3741,Bogra,2021,24.9483,89.41365,0.396,False,High,39.64
3742,Joypurhat,2021,25.04551,89.02449,0.396,False,High,30.07
3743,Mymensingh,2021,24.7218,90.6899,0.396,False,Low,-5.83
3744,Maulvibazar,2021,24.59443,92.16635,0.396,False,Medium,1.33
3745,Maulvibazar,2021,24.61143,91.90327,0.396,False,Medium,1.33
3746,Jamalpur,2021,24.9313,89.91254,0.396,False,High,16.99
3747,Sylhet,2021,24.71249,91.75697,0.396,False,High,13.59
3748,Mymensingh,2021,24.86264,90.52403,0.396,False,Low,-5.83
3749,Sherpur,2021,24.9329,90.16759,0.395,False,High,31.78
3750,Sylhet,2021,24.7465,91.71751,0.395,False,High,13.59
3751,Jamalpur,2021,25.02145,89.84869,0.395,False,High,16.99
3752,Joypurhat,2021,25.221,88.99305,0.395,False,High,30.07
3753,Sylhet,2021,24.7712,92.05951,0.395,False,High,13.59
3754,Sherpur,2021,25.05449,89.95232,0.395,False,High,31.78
3755,Sylhet,2021,24.85205,91.86926,0.395,False,High,13.59
3756,Sylhet,2021,24.88381,91.80798,0.395,False,High,13.59
3757,Sylhet,2021,24.86649,92.07972,0.395,False,High,13.59
3758,Sylhet,2021,24.86424,92.19297,0.395,False,High,13.59
3759,Jamalpur,2021,25.1562,89.85254,0.395,False,High,16.99
3760,Mymensingh,2021,25.06797,90.36458,0.395,False,Low,-5.83
3761,Sylhet,2021,24.85815,92.35082,0.395,False,High,13.59
3762,Sylhet,2021,24.90691,92.30077,0.395,False,High,13.59
3763,Gaibandha,2021,25.31725,89.46691,0.395,False,High,42.66
3764,Dinajpur,2021,25.48504,88.93562,0.395,False,High,39.31
3765,Sunamganj,2021,25.05482,91.66072,0.394,False,High,31.03
3766,Dinajpur,2021,25.56365,89.09347,0.394,False,High,39.31
3767,Thakurgaon,2021,25.79272,88.32541,0.394,False,High,14.28
3768,Rangpur,2021,25.61787,89.3482,0.394,False,High,75.35
3769,Thakurgaon,2021,25.88223,88.30359,0.394,False,High,14.28
3770,Dinajpur,2021,25.86041,88.48646,0.394,False,High,39.31
3771,Rangpur,2021,25.66342,89.30874,0.394,False,High,75.35
3772,Thakurgaon,2021,25.91784,88.32444,0.394,False,High,14.28
3773,Thakurgaon,2021,25.91014,88.36487,0.394,False,High,14.28
3774,Rangpur,2021,25.70802,89.1756,0.394,False,High,75.35
3775,Rangpur,2021,25.69326,89.302,0.394,False,High,75.35
3776,Thakurgaon,2021,25.91303,88.49192,0.394,False,High,14.28
3777,Rangpur,2021,25.78887,89.12427,0.393,False,High,75.35
3778,Nilphamari,2021,25.86619,89.00011,0.393,False,High,14.39
3779,Rangpur,2021,25.86522,89.09796,0.393,False,High,75.35
3780,Dinajpur,2021,25.94158,88.77809,0.393,False,High,39.31
3781,Nilphamari,2021,25.92586,88.8721,0.393,False,High,14.39
3782,Dinajpur,2021,25.98489,88.69275,0.393,False,High,39.31
3783,Nilphamari,2021,25.89282,89.07807,0.393,False,High,14.39
3784,Rangpur,2021,25.85656,89.24586,0.393,False,High,75.35
3785,Nilphamari,2021,25.93837,88.9985,0.393,False,High,14.39
3786,Kurigram,2021,25.81325,89.70817,0.393,False,High,35.15
3787,Lalmonirhat,2021,25.88287,89.44349,0.393,False,High,33.32
3788,Lalmonirhat,2021,25.93131,89.33762,0.393,False,High,33.32
3789,Nilphamari,2021,26.02211,88.95872,0.393,False,High,14.39
3790,Kurigram,2021,25.8787,89.70464,0.393,False,High,35.15
3791,Nilphamari,2021,26.08018,88.83007,0.393,False,High,14.39
3792,Lalmonirhat,2021,26.0128,89.27153,0.393,False,High,33.32
3793,Nilphamari,2021,26.0898,88.98888,0.393,False,High,14.39
3794,Lalmonirhat,2021,26.05195,89.16629,0.393,False,High,33.32
